DOI,Year,Relevant to Study,Review,Observational,Experiment,Metanalysis,QModel,TModel,Type of study,Ecosystem,Taxonomic,System,NEWPhysiological,Morphological,Physiological,Life History,Behavioural,Trait Types,Fundamental,Physical,Ecological,Trophic,Level of Prediction Possible,Forecasting/Predictive,Global Change Driver
10.1111/j.1365-2664.2011.02039.x,2011,Y,0,0,0,0,1,0,Single,Terrestrial,Other,Broad,0,1,0,1,0,Multiple,1,1,0,0,Multiple,0,Invasion
10.1111/j.1365-2664.2012.02211.x,2012,Y,0,1,0,0,0,0,Single,Terrestrial,Insects,Grassland,0,1,0,1,0,Multiple,1,0,0,0,Single,0,Habitat Degredation
10.1111/j.1365-2699.2007.01824.x,2008,Y,0,1,0,0,1,0,Multiple,Terrestrial,Herps,Tropical Rainforest,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1111/j.1365-2699.2008.01989.x,2009,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.1365-2699.2010.02433.x,2011,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Tropical Rainforest,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1111/j.1365-2699.2011.02502.x,2011,Y,0,1,0,0,1,0,Multiple,Terrestrial,Birds,Temperate Forest,0,1,0,0,1,Multiple,1,0,1,1,Multiple,0,0
10.1111/j.1365-2699.2012.02690.x,2012,Y,0,0,0,0,0,1,Single,Terrestrial,Plants,Seasonal Tropical Forest,0,0,0,1,0,Single,1,0,0,0,Single,0,Climate Change
10.1111/j.1365-2699.2012.02729.x,2012,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1365-2745.2005.01046.x,2005,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Tropical Seasonal Forest,0,1,0,1,0,Multiple,1,0,0,0,Single,0,0
10.1111/j.1365-2745.2006.01170.x,2006,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1111/j.1365-2745.2009.01610.x,2010,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Roadside,0,1,0,1,0,Multiple,1,0,0,0,Single,0,0
10.1111/j.1365-2745.2010.01650.x,2010,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Grassland,0,1,0,1,0,"Morphological, Life History",1,0,0,0,F,0,0
10.1111/j.1365-2745.2010.01651.x,2010,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Broad,0,1,1,0,0,"Morphological, Physiological",1,0,0,0,F,0,0
10.1111/j.1365-2745.2010.01662.x,2010,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Broad,0,1,0,0,0,Morphological,0,0,1,0,E,0,0
10.1111/j.1365-2745.2010.01687.x,2010,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Floodplain,0,1,0,0,0,Single,1,0,1,0,Multiple,0,0
10.1111/j.1365-2745.2010.01739.x,2011,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.1365-2745.2010.01743.x,2011,Y,0,0,0,0,1,0,Single,Terrestrial,Plants,Grassland,0,1,0,1,0,Multiple,1,0,1,0,Multiple,0,0
10.1111/j.1365-2745.2011.01795.x,2011,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Serengeti Grassland,0,1,0,0,0,Morphological,1,0,1,0,F,0,0
10.1111/j.1365-2745.2011.01860.x,2011,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Broad,0,1,0,1,0,"Morphological, Life Hsitory",1,0,1,0,E,0,Invasion
10.1111/j.1365-2745.2011.01932.x,2012,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Broad,0,1,0,1,0,"Morphological, Life History",1,0,1,0,F,0,0
10.1111/j.1365-2745.2012.01965.x,2012,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Temperate Rainforests,0,1,0,0,0,Single,1,0,1,0,Multiple,0,0
10.1111/j.1365-2745.2012.01966.x,2012,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Tropical Rainforest,0,1,0,0,0,Morphological,1,0,1,0,F,0,0
10.1111/j.1365-294X.2008.04001.x,2009,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1365-294X.2010.04623.x,2010,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.1365-294X.2011.05429.x,2012,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1365-3113.2004.00223.x,2004,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1365-3113.2008.00427.x,2008,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.1366-9516.2004.00079.x,2004,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1366-9516.2005.00169.x,2005,Y,0,0,0,0,1,0,Single,Terrestrial,Insects,Broad,0,1,0,0,1,Multiple,1,0,1,0,Multiple,1,Invasion
10.1111/j.1420.9101.2004.00788.x,2004,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.1438-8677.2012.00684.x,2013,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Broad,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1111/j.1439-0310.2005.01085.x,2005,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.1439-0310.2005.01147.x,2005,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.1461-0248.2006.00924.x,2006,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1461-0248.2006.01006.x,2007,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Temperate Forest,1,1,0,0,0,Morphological,0,1,1,0,P,0,0
10.1111/j.1461-0248.2007.01140.x,2008,Y,0,0,1,0,0,0,Experiment,Terrestrial,Plants,Broad,0,0,0,0,1,Behavioural,0,0,1,0,E,0,0
10.1111/j.1461-0248.2008.01255.x,2009,Y,0,0,0,1,0,0,Metanalysis,Terrestrial,Multiple,Broad,0,1,0,1,1,"Morphological, Life History, Behavioural",1,0,0,0,F,0,Habitat Degredation
10.1111/j.1461-0248.2008.01256.x,2008,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.1461-0248.2009.01307.x,2009,Y,1,0,0,0,1,0,Review/Q Model,Terrestrial,Mammals,Broad,0,1,0,1,1,"Morphological, Life History, Behavioural",1,0,0,0,F,0,Global Change Broad
10.1111/j.1461-0248.2009.01344.x,2009,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1461-0248.2009.01354.x,2009,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1111/j.1461-0248.2010.01456.x,2010,Y,0,0,0,0,1,0,Single,Terrestrial,Plants,Grassland,0,1,0,0,0,Single,1,0,1,0,Multiple,0,0
10.1111/j.1461-0248.2010.01493.x,2010,Y,1,0,0,0,0,0,Review,Terrestrial,Birds,Broad,0,1,0,1,1,"Morphological, Life History, Behavioural",1,0,1,0,E,0,0
10.1111/j.1461-0248.2010.01541.x,2010,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Tropical Rainforest,1,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1111/j.1461-0248.2011.01620.x,2011,Y,1,0,0,0,1,0,Review/Q Model,Terrestrial,Multiple,Broad,0,1,0,1,1,"Morphology, Life History, Behavioural",0,1,0,1,T,0,Climate Change
10.1111/j.1461-0248.2011.01681.x,2011,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.1461-0248.2012.01744.x,2012,Y,0,1,0,0,1,0,Multiple,Terrestrial,Birds,Coast,0,1,0,0,1,Multiple,0,0,0,1,Single,0,0
10.1111/j.1461-0248.2012.01788.x,2012,Y,0,1,0,0,0,0,Single,Marine,Other,Continental Shelf,0,1,0,1,0,Multiple,1,0,1,0,Multiple,0,0
10.1111/j.1461-0248.2012.01810.x,2012,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.1461-0248.2012.01861.x,2012,Y,0,0,0,0,1,0,Q Model,Marine,Other,Coral Reef,0,1,0,1,0,"Morphological, Life History",1,0,1,0,F,0,Global Change Broad
10.1111/j.1461-9563.2007.00331.x,2007,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.1466-8238.2010.00617.x,2011,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1111/j.1466-8238.2010.00623.x,2011,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Temperate Forest,0,1,0,0,0,Morphological,1,0,0,1,T,0,0
10.1111/j.1466-8238.2010.00641.x,2011,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Tropical Rainforest,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1111/j.1466-8238.2011.00717.x,2012,Y,1,0,0,0,0,0,Single,Terrestrial,Plants,Broad,1,1,1,1,0,Multiple,1,0,0,0,Single,0,0
10.1111/j.1466-8238.2011.00719.x,2012,Y,0,0,0,0,1,0,Q Model,Terrestrial,Herps,Broad,0,1,0,1,1,"Morphological, Life History, Behavioural",1,0,0,0,F,0,0
10.1111/j.1466-8238.2012.00790.x,2013,Y,0,0,0,0,1,0,Single,Terrestrial,Plants,Alpine,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1111/j.1467-2979.2011.00420.x,2012,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.1467-7652.2011.00645.x,2012,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1469-1795.2012.00528.x,2012,Y,0,1,0,0,0,0,Single,Terrestrial,Birds,Tropical Rainforest,0,1,0,0,1,Multiple,1,0,1,0,Multiple,0,Habitat Degredation
10.1111/j.1469-185X.2010.00171.x,2011,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1469-185X.2011.00187.x,2012,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.1469-7998.2009.00671.x,2010,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1469-7998.2010.00711.x,2010,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1469-8137.2004.01228.x,2005,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1469-8137.2006.01811.x,2006,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Broad,0,0,0,1,0,Single,1,0,0,1,Multiple,0,0
10.1111/j.1469-8137.2009.03075.x,2010,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1469-8137.2009.03114.x,2010,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1469-8137.2010.03190.x,2010,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1469-8137.2011.04007.x,2012,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1472-4642.2007.00381.x,2007,Y,0,0,0,0,1,0,Single,Terrestrial,Plants,Broad,1,1,0,1,0,Multiple,1,0,1,0,Multiple,1,Invasion
10.1111/j.1472-4642.2009.00599.x,2009,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Tropical Rainforest,1,1,0,0,0,Morphological,1,0,0,1,T,0,Invasion
10.1111/j.1472-4642.2012.00886.x,2012,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.1529-8817.2009.00767.x,2010,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.1529-8817.2010.00890.x,2010,Y,0,0,1,0,0,0,Experiment,Marine,Plants,Broad,0,1,0,0,0,Morphological,1,0,0,0,F,0,0
10.1111/j.1558-5646.1980.tb04787.x,1980,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1558-5646.1998.tb01652.x,1998,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1558-5646.2007.00029.x,2007,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1558-5646.2007.00158.x,2007,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1558-5646.2009.00741.x,2009,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.1558-5646.2010.01131.x,2011,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Broad,1,1,1,1,0,"Morphological, Physiological, Life History",1,0,0,0,F,0,0
10.1111/j.1558-5646.2011.01377.x,2011,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.1558-5646.2012.01659.x,2012,N,0,0,0,0,0,1,T Model,Broad,Broad,Broad,0,,,,,NA,0,0,0,0,NA,0,0
10.1111/j.1600-048X.2012.05576.x,2012,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.1600-0587.2011.07181.x,2012,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1600-0587.2012.00011.x,2013,Y,0,1,0,0,0,1,Multiple,Terrestrial,Plants,Temperate Forest,0,1,0,0,0,Single,1,1,0,0,Multiple,0,0
10.1111/j.1600-0587.2012.00121.x,2013,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1600-0587.2012.07479.x,2013,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.1600-0587.2012.07534.x,2012,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1111/j.1600-0587.2013.00122.x,2013,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Tropical Rainforest,0,0,0,1,0,Life History,1,1,0,0,P,0,0
10.1111/j.1600-0587.2013.00237.x,2013,Y,0,0,0,0,1,0,Q Model,Terrestrial,Plants,Alpine,0,1,0,0,0,Morphological,1,0,0,0,F,1,Climate Change
10.1111/j.1600-0587.2013.00459.x,2014,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1600-0633.2010.00465.x,2011,Y,0,1,0,0,0,0,Observation,Freshwater,Fish,Stream,0,1,0,1,0,"Morphological, Life History",0,0,1,0,E,0,0
10.1111/j.1600-0706.2010.18411.x,2010,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Grassland,1,1,0,1,0,Multiple,1,0,1,0,Multiple,0,0
10.1111/j.1600-0706.2010.18860.x,2011,Y,0,0,1,0,1,0,Multiple,Terrestrial,Insects,Broad,0,1,0,0,0,Single,0,0,0,1,Single,0,0
10.1111/j.1600-0706.2012.00121.x,2013,Y,0,0,0,1,0,0,Single,Terrestrial,Plants,Broad,0,0,0,1,0,Single,1,0,1,0,Multiple,0,0
10.1111/j.1600-0706.2012.20025.x,2012,Y,0,0,0,0,1,0,Q Model,Terrestrial,Plants,Tropical Rainforest,0,1,0,0,0,Morphological,0,0,1,0,E,0,0
10.1111/j.1600-0706.2012.20261.x,2012,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Shrublands,0,1,0,1,0,Multiple,1,0,0,0,Single,0,0
10.1111/j.1600-0706.2013.00430.x,2013,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.1600-0706.2013.00646.x,2014,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1111/j.1600-0706.2013.00979.x,2014,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Grassland,0,1,0,1,0,Multiple,1,0,0,0,Single,0,Habitat Degredation
10.1111/j.1654-1103.2009.01160.x,2010,Y,0,0,0,0,1,0,Single,Terrestrial,Plants,Urban ,0,1,0,1,0,Multiple,1,1,0,0,Multiple,0,Habitat Degredation
10.1111/j.1654-1103.2011.01384.x,2012,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Alpine,0,1,0,0,0,Single,1,0,1,0,Multiple,0,0
10.1111/j.1654-1103.2012.01424.x,2012,Y,0,0,1,0,0,0,Single,Terrestrial,Plants,Tropical Seasonal Forest,0,1,0,0,0,Single,0,0,1,0,Single,0,0
10.1111/j.1654-1103.2012.01428.x,2012,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Alpine,0,1,0,1,0,"Morphological, Life History",1,0,0,0,F,0,0
10.1111/j.1654-1103.2012.01469.x,2013,Y,0,0,1,0,1,0,Multiple,Terrestrial,Plants,Temperate Forest,0,1,0,0,0,Single,0,0,0,1,Single,0,0
10.1111/j.1654-1103.2012.01476.x,2013,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Shrublands,0,1,0,1,0,Multiple,1,0,1,0,Multiple,0,0
10.1111/j.1748-7692.2006.00091.x,2007,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.1752-4571.2008.00039.x,2008,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1111/j.1759-6831.2012.00220.x,2013,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.2007.0030-1299.15875.x,2007,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/j.2007.0906-7590.05090.x,2008,Y,1,0,0,0,0,0,Single,Marine,Birds,Broad,0,0,0,1,0,Single,1,0,0,0,Single,0,Climate Change
10.1111/j.2041-210X.2012.00196.x,2012,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.2041-210X.2012.00217.x,2012,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/j.2041-210X.2012.00247.x,2012,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/jav.01745,2018,Y,0,0,0,0,1,0,Single,Terrestrial,Birds,Broad,0,1,0,1,1,Multiple,1,0,0,0,Single,0,0
10.1111/jbi.12237,2014,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/jbi.12284,2014,Y,0,0,0,0,1,0,Single,Terrestrial,Other,Broad,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1111/jbi.12444,2015,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/jbi.12574,2015,Y,0,0,0,0,1,0,Single,Marine,Fish,Coral Reef,0,1,0,1,1,Multiple,1,1,0,0,Multiple,0,0
10.1111/jbi.12639,2016,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Temperate Forest,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1111/jbi.12707,2016,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1111/jbi.12747,2016,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/jbi.12794,2016,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Tundra,0,1,0,0,0,Single,0,0,1,0,Single,0,0
10.1111/jbi.12808,2017,Y,1,0,0,0,0,0,Single,Terrestrial,Herps,Broad,0,1,0,1,0,Multiple,1,0,0,0,Single,1,Invasion
10.1111/jbi.12823,2017,Y,0,0,0,0,1,0,Single,Terrestrial,Mammals,Broad,0,0,0,1,0,Single,1,0,0,1,Multiple,0,0
10.1111/jbi.12946,2017,Y,0,1,0,0,0,0,Observational,Terrestrial,Other,Broad,1,1,0,1,1,"Morphological, Life History, Behavioural",1,0,1,0,T,0,0
10.1111/jbi.12970,2017,Y,0,1,0,0,0,0,Single,Terrestrial,Other,Alpine,0,0,0,1,0,Single,1,0,1,0,Multiple,0,Climate Change
10.1111/jbi.13108,2018,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Temperate Forest,0,0,0,1,0,Single,1,0,0,0,Single,0,0
10.1111/jbi.13129,2018,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Grassland,0,1,0,0,0,Morphological,1,0,1,0,F,0,0
10.1111/jbi.13171,2018,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Broad,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1111/jbi.13457,2018,Y,0,1,0,0,0,0,Single,Freshwater,Other,Stream,0,1,0,0,1,Multiple,1,0,0,0,Single,0,0
10.1111/jbi.13516,2019,Y,0,0,0,0,1,0,Q Model,Freshwater,Plants,Ponds,0,1,0,1,0,"Morphological, Life History",0,1,1,0,E,0,0
10.1111/jeb.12409,2014,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1111/jeb.12421,2014,Y,0,1,0,0,0,0,Single,Terrestrial,Herps,Islands,0,1,0,0,1,Multiple,1,0,0,1,Multiple,0,0
10.1111/jeb.12438,2014,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/jeb.12647,2015,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/jeb.12717,2015,Y,0,1,0,0,0,0,Observational,Terrestrial,Birds,Tropical Seasonal Forest,0,1,0,0,0,Morphological,0,0,1,0,E,0,0
10.1111/jeb.12769,2016,Y,0,0,1,0,0,0,Experiment,Freshwater,Other,Lake,0,0,0,0,1,Behavioural,1,0,0,0,F,0,0
10.1111/jeb.12845,2016,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Desert,0,1,0,0,0,Single,1,0,1,0,Multiple,0,0
10.1111/jeb.12923,2016,Y,0,1,0,0,0,0,Observational,Freshwater,Other,Broad,0,0,0,0,1,Behavioural,0,0,0,1,T,0,0
10.1111/jeb.12966,2016,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1111/jeb.13175,2017,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1111/jeb.13306,2018,Y,0,1,0,0,0,0,Single,Terrestrial,Insects,Broad,0,1,0,1,0,Multiple,1,0,0,0,Single,0,0
10.1111/jfb.12177,2013,Y,0,1,0,0,0,0,Single,Marine,Fish,Continental Shelf,1,0,0,1,1,Multiple,0,0,0,1,Single,0,0
10.1111/jfb.12378,2014,Y,0,1,0,0,0,0,Observational,Marine,Fish,Deep Ocean,0,0,0,1,1,"Life History, Behavioural",1,0,0,1,F,0,0
10.1111/jfb.13203,2017,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/jmi.12233,2015,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/jvs.12031,2013,Y,0,0,0,0,0,1,T Model,Terrestrial,Plants,Alpine,0,1,0,0,0,Morphological,1,0,0,0,F,0,0
10.1111/jvs.12033,2013,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/jvs.12058,2014,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Grassland,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1111/jvs.12066,2014,Y,1,0,0,0,0,0,Single,Terrestrial,Plants,Broad,0,1,0,1,0,Multiple,1,0,0,0,Single,0,0
10.1111/jvs.12083,2013,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1111/jvs.12151,2014,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Grassland,0,1,0,1,0,Multiple,1,0,0,0,Single,0,0
10.1111/jvs.12245,2015,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Boreal Forest,1,1,0,1,0,"Morphological, Life History",1,0,1,0,E,0,0
10.1111/jvs.12252,2015,Y,0,0,0,0,0,1,T Model,Terrestrial,Plants,Temperature Forest,1,0,1,0,0,Life History,1,0,1,0,P,1,0
10.1111/jvs.12255,2015,,0,0,0,0,1,0,Single,Terrestrial,Plants,Grassland,0,1,0,1,0,Multiple,0,0,1,0,Single,0,0
10.1111/jvs.12256,2015,Y,1,0,0,0,0,0,Single,Terrestrial,Plants,Tropical Rainforest,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1111/jvs.12288,2015,Y,0,1,0,0,0,0,Observational,Terrestrial,Plants,Subtropical Riparian Forest,0,1,0,1,0,"Morphological, Life History",1,0,0,0,F,0,0
10.1111/jvs.12294,2015,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/jvs.12375,2016,Y,1,0,0,0,0,0,Single,Terrestrial,Plants,Broad,1,1,0,1,0,Multiple,1,0,0,0,Single,0,0
10.1111/jvs.12465,2017,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Temperate Forest,1,1,0,1,0,Multiple,1,0,1,0,Multiple,0,0
10.1111/jvs.12555,2017,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Alpine,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1111/jvs.12615,2018,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Urban ,0,0,0,1,0,Single,1,0,1,0,Multiple,0,Habitat Degredation
10.1111/jvs.12666,2018,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/jvs.12681,2018,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Alpine,0,1,0,0,0,Single,0,0,1,0,Single,0,0
10.1111/jzo.12566,2018,Y,0,1,0,0,0,0,Single,Terrestrial,Mammals,Broad,0,1,0,0,1,Multiple,0,0,0,1,Single,0,0
10.1111/maec.12480,2017,Y,1,0,0,0,0,0,Review,Marine,Broad,Broad,0,0,0,1,0,Life History,1,1,0,0,F,0,0
10.1111/mam.12035,2015,Y,1,0,0,0,0,0,Single,Terrestrial,Mammals,Broad,0,1,0,0,1,Multiple,1,0,1,0,Multiple,0,0
10.1111/mec.12756,2014,Y,1,0,0,0,0,0,Single,Broad,Broad,Broad,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1111/mec.13162,2015,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/mec.13287,2015,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/mec.13575,2016,N,,,,,,,Multiple,,,,,,,,,Multiple,,,,,Multiple,,
10.1111/mec.13746,2016,Y,0,1,1,0,0,0,Multiple,Freshwater,Fish,Lake,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1111/mec.13985,2017,Y,0,1,0,0,1,0,Observational/Q Model,Terrestrial,Insects,Broad,0,1,0,0,0,Morphological,1,0,1,0,E,0,0
10.1111/mec.13998,2017,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/mec.14258,2017,N,,,,,,,,,,,0,,,,,,0,0,0,0,,,
10.1111/mec.14718,2018,Y,0,0,0,0,1,0,Q Model,Terrestrial,Birds,Tropical Rainforest,0,0,0,0,1,Behavioural,1,0,0,0,T,0,0
10.1111/mec.14872,2019,Y,0,0,0,0,1,0,Q Model,Terrestrial,Insects,Alpine,0,1,0,0,1,"Morphological, Behavioural",1,0,0,1,T,0,0
10.1111/nph.12907,2015,Y,0,0,0,1,0,0,Metanalysis,Broad,Plants,Broad,1,0,1,0,0,Physiological  ,1,0,0,0,F,0,0
10.1111/nph.14219,2017,Y,0,1,0,0,0,0,Single,Terrestrial,Plants,Broad,0,1,0,0,0,Single,1,0,0,0,Single,0,0
10.1111/nph.14397,2017,N,,,,,,,Multiple,,,,0,,,,,Multiple,,,,,Multiple,,
10.1111/nph.14498,2017,Y,1,0,0,0,0,0,Single,Terrestrial,Plants,Broad,0,0,0,1,0,Single,1,0,0,0,Single,0,0
10.1111/nph.15304,2018,Y,0,1,0,0,1,0,Multiple,Terrestrial,Plants,Tropical Rainforest,1,0,1,0,0,Single,1,0,0,0,Single,0,Climate Change
10.1111/oik.00707,2014,Y,0,1,0,0,0,0,Observational,Terrestrial,Mammals,Desert,0,1,0,1,1,"Morphological, Life History, Behavioural",0,0,0,1,T,0,0
10.1111/oik.01279,2015,Y,0,0,0,0,0,1,T Model,Broad,Broad,Broad,0,1,0,0,0,Morphological,0,0,0,1,T,0,Global Change Broad
